"Industrial Production, Original and Seasonally Adjusted by Country and Month"

"Country","Month","Industrial Production index, original, 2010=100"
"Austria","2010M04",94.3
"Austria","2010M05",95.6
"Austria","2010M06",105.6
"Austria","2010M07",100.0
"Austria","2010M08",94.2
"Austria","2010M09",111.9
"Austria","2010M10",103.3
"Austria","2010M11",113.3
"Austria","2010M12",110.1
"Austria","2011M01",90.0
"Austria","2011M02",96.9
"Austria","2011M03",117.0
"Austria","2011M04",101.1
"Austria","2011M05",112.5
"Austria","2011M06",104.8
"Austria","2011M07",102.2
"Austria","2011M08",98.1
"Austria","2011M09",115.9
"Austria","2011M10",107.6
"Austria","2011M11",115.4
"Austria","2011M12",109.2
"Austria","2012M01",94.4
"Austria","2012M02",101.5
"Austria","2012M03",114.4
"Austria","2012M04",102.4
"Austria","2012M05",108.1
"Austria","2012M06",109.8
"Austria","2012M07",107.3
"Austria","2012M08",100.7
"Austria","2012M09",110.1
"Austria","2012M10",117.0
"Austria","2012M11",115.2
"Austria","2012M12",104.5
"Austria","2013M01",98.1
"Austria","2013M02",96.8
"Austria","2013M03",111.0
"Austria","2013M04",108.0
"Austria","2013M05",103.9
"Austria","2013M06",109.4
"Austria","2013M07",110.8
"Austria","2013M08",96.4
"Austria","2013M09",114.4
"Austria","2013M10",119.1
"Austria","2013M11",113.6
"Austria","2013M12",108.0
"Austria","2014M01",97.2
"Austria","2014M02",99.4
"Austria","2014M03",110.3
"Austria","2014M04",107.4
"Austria","2014M05",105.0
"Austria","2014M06",108.5
"Austria","2014M07",111.4
"Austria","2014M08",92.5
"Austria","2014M09",116.4
"Austria","2014M10",116.6
"Austria","2014M11",112.8
"Austria","2014M12",110.1
"Austria","2015M01",94.7
"Austria","2015M02",101.5
"Austria","2015M03",118.4
"Austria","2015M04",109.7
"Austria","2015M05",102.4
"Austria","2015M06",115.3
"Austria","2015M07",113.2
"Austria","2015M08",97.4
"Austria","2015M09",118.3
"Austria","2015M10",115.0
"Austria","2015M11",117.9
"Austria","2015M12",110.7
"Austria","2016M01",94.7
"Austria","2016M02",107.2
"Austria","2016M03",121.0
"Austria","2016M04",110.7
"Austria","2016M05",106.4
"Austria","2016M06",119.8
"Austria","2016M07",106.8
"Austria","2016M08",103.2
"Austria","2016M09",120.0
"Austria","2016M10",113.8
"Austria","2016M11",123.0
"Austria","2016M12",117.5
"Austria","2017M01",102.2
"Austria","2017M02",107.7
"Austria","2017M03",129.8
"Austria","2017M04",109.7
"Austria","2017M05",118.7
"Austria","2017M06",119.7
"Austria","2017M07",115.9
"Austria","2017M08",110.2
"Austria","2017M09",124.8
"Austria","2017M10",123.6
"Austria","2017M11",132.1
"Austria","2017M12",118.8
"Austria","2018M01",112.7
"Austria","2018M02",114.9
"Austria","2018M03",132.5
"Austria","2018M04",118.5
"Austria","2018M05",120.9
"Austria","2018M06",129.8
"Austria","2018M07",123.2
"Austria","2018M08",111.9
"Austria","2018M09",125.2
"Austria","2018M10",135.8
"Austria","2018M11",135.9
"Austria","2018M12",123.5
"Austria","2019M01",120.1
"Austria","2019M02",120.6
"Austria","2019M03",134.7
"Austria","2019M04",123.4
"Austria","2019M05",126.1
"Austria","2019M06",119.7
"Austria","2019M07",127.3
"Austria","2019M08",106.9
"Austria","2019M09",128.1
"Austria","2019M10",134.4
"Austria","2019M11",126.5
"Austria","2019M12",120.2
"Austria","2020M01",115.5
"Austria","2020M02",118.7
"Austria","2020M03",125.3
"Austria","2020M04",95.3
"Austria","2020M05",99.6
"Austria","2020M06",114.0
"Austria","2020M07",121.8
"Austria","2020M08",103.0
"Austria","2020M09",129.9
"Austria","2020M10",128.8
"Austria","2020M11",131.2
"Austria","2020M12",124.2
"Austria","2021M01",105.6
"Austria","2021M02",117.5
"Austria","2021M03",144.2
"Austria","2021M04",129.9
"Austria","2021M05",123.9
"Austria","2021M06",136.5
"Austria","2021M07",132.5
"Austria","2021M08",119.1
"Austria","2021M09",139.0
"Austria","2021M10",132.6
"Austria","2021M11",143.6
"Austria","2021M12",140.6
"Austria","2022M01",121.7
"Austria","2022M02",129.4
"Austria","2022M03",154.9
"Austria","2022M04",132.8
"Austria","2022M05",142.7
"Austria","2022M06",143.3
"Austria","2022M07",131.7
"Austria","2022M08",124.9
"Austria","2022M09",145.5
"Austria","2022M10",138.2
"Austria","2022M11",149.7
"Austria","2022M12",139.9
"Austria","2023M01",127.2
"Austria","2023M02",133.8
"Austria","2023M03",157.0
"Austria","2023M04",131.4
"Austria","2023M05",139.8
"Austria","2023M06",144.8
"Austria","2023M07",130.8
"Austria","2023M08",123.6
"Austria","2023M09",139.9
"Austria","2023M10",138.9
"Austria","2023M11",144.4
"Austria","2023M12",131.4
"Austria","2024M01",124.7
"Austria","2024M02",131.6
"Austria","2024M03",141.4
"Austria","2024M04",134.2
"Austria","2024M05",127.0
"Austria","2024M06",136.5
"Austria","2024M07",136.1
"Austria","2024M08",116.3
"Austria","2024M09",134.7
"Austria","2024M10",141.1
"Austria","2024M11",133.4
"Austria","2024M12",121.2
"Azerbaijan","2000M01",32.9
"Azerbaijan","2000M02",30.0
"Azerbaijan","2000M03",32.4
"Azerbaijan","2000M04",30.4
"Azerbaijan","2000M05",30.7
"Azerbaijan","2000M06",28.9
"Azerbaijan","2000M07",29.6
"Azerbaijan","2000M08",30.2
"Azerbaijan","2000M09",31.1
"Azerbaijan","2000M10",31.7
"Azerbaijan","2000M11",31.0
"Azerbaijan","2000M12",30.9
"Azerbaijan","2001M01",31.3
"Azerbaijan","2001M02",30.3
"Azerbaijan","2001M03",30.2
"Azerbaijan","2001M04",33.5
"Azerbaijan","2001M05",35.0
"Azerbaijan","2001M06",35.9
"Azerbaijan","2001M07",33.5
"Azerbaijan","2001M08",34.2
"Azerbaijan","2001M09",31.8
"Azerbaijan","2001M10",31.5
"Azerbaijan","2001M11",31.7
"Azerbaijan","2001M12",29.4
"Azerbaijan","2002M01",29.7
"Azerbaijan","2002M02",30.1
"Azerbaijan","2002M03",32.7
"Azerbaijan","2002M04",32.4
"Azerbaijan","2002M05",34.5
"Azerbaijan","2002M06",34.0
"Azerbaijan","2002M07",34.4
"Azerbaijan","2002M08",34.7
"Azerbaijan","2002M09",34.5
"Azerbaijan","2002M10",34.7
"Azerbaijan","2002M11",35.2
"Azerbaijan","2002M12",34.4
"Azerbaijan","2003M01",34.3
"Azerbaijan","2003M02",32.0
"Azerbaijan","2003M03",35.8
"Azerbaijan","2003M04",34.4
"Azerbaijan","2003M05",33.7
"Azerbaijan","2003M06",32.6
"Azerbaijan","2003M07",35.6
"Azerbaijan","2003M08",36.2
"Azerbaijan","2003M09",36.8
"Azerbaijan","2003M10",37.2
"Azerbaijan","2003M11",37.3
"Azerbaijan","2003M12",39.7
"Azerbaijan","2004M01",39.2
"Azerbaijan","2004M02",35.3
"Azerbaijan","2004M03",39.0
"Azerbaijan","2004M04",36.7
"Azerbaijan","2004M05",38.0
"Azerbaijan","2004M06",38.0
"Azerbaijan","2004M07",35.0
"Azerbaijan","2004M08",37.1
"Azerbaijan","2004M09",37.0
"Azerbaijan","2004M10",38.2
"Azerbaijan","2004M11",37.1
"Azerbaijan","2004M12",38.9
"Azerbaijan","2005M01",39.1
"Azerbaijan","2005M02",35.7
"Azerbaijan","2005M03",45.4
"Azerbaijan","2005M04",46.2
"Azerbaijan","2005M05",47.3
"Azerbaijan","2005M06",48.5
"Azerbaijan","2005M07",46.9
"Azerbaijan","2005M08",54.4
"Azerbaijan","2005M09",55.4
"Azerbaijan","2005M10",59.1
"Azerbaijan","2005M11",61.3
"Azerbaijan","2005M12",60.5
"Azerbaijan","2006M01",57.4
"Azerbaijan","2006M02",67.5
"Azerbaijan","2006M03",62.4
"Azerbaijan","2006M04",63.9
"Azerbaijan","2006M05",65.5
"Azerbaijan","2006M06",63.8
"Azerbaijan","2006M07",67.8
"Azerbaijan","2006M08",74.1
"Azerbaijan","2006M09",72.6
"Azerbaijan","2006M10",72.0
"Azerbaijan","2006M11",78.4
"Azerbaijan","2006M12",73.7
"Azerbaijan","2007M01",83.5
"Azerbaijan","2007M02",82.9
"Azerbaijan","2007M03",81.7
"Azerbaijan","2007M04",81.2
"Azerbaijan","2007M05",87.0
"Azerbaijan","2007M06",87.6
"Azerbaijan","2007M07",91.1
"Azerbaijan","2007M08",86.5
"Azerbaijan","2007M09",59.8
"Azerbaijan","2007M10",92.3
"Azerbaijan","2007M11",89.7
"Azerbaijan","2007M12",92.5
"Azerbaijan","2008M01",94.6
"Azerbaijan","2008M02",89.8
"Azerbaijan","2008M03",99.2
"Azerbaijan","2008M04",96.0
"Azerbaijan","2008M05",101.0
"Azerbaijan","2008M06",101.8
"Azerbaijan","2008M07",107.4
"Azerbaijan","2008M08",70.9
"Azerbaijan","2008M09",80.7
"Azerbaijan","2008M10",73.0
"Azerbaijan","2008M11",77.5
"Azerbaijan","2008M12",84.8
"Azerbaijan","2009M01",90.3
"Azerbaijan","2009M02",90.3
"Azerbaijan","2009M03",97.6
"Azerbaijan","2009M04",104.0
"Azerbaijan","2009M05",105.1
"Azerbaijan","2009M06",101.4
"Azerbaijan","2009M07",101.5
"Azerbaijan","2009M08",99.9
"Azerbaijan","2009M09",93.6
"Azerbaijan","2009M10",97.8
"Azerbaijan","2009M11",92.3
"Azerbaijan","2009M12",95.3
"Azerbaijan","2010M01",102.1
"Azerbaijan","2010M02",90.0
"Azerbaijan","2010M03",101.5
"Azerbaijan","2010M04",108.3
"Azerbaijan","2010M05",106.8
"Azerbaijan","2010M06",101.4
"Azerbaijan","2010M07",103.3
"Azerbaijan","2010M08",107.7
"Azerbaijan","2010M09",91.8
"Azerbaijan","2010M10",99.0
"Azerbaijan","2010M11",96.6
"Azerbaijan","2010M12",91.6
"Azerbaijan","2011M01",100.5
"Azerbaijan","2011M02",92.0
"Azerbaijan","2011M03",101.8
"Azerbaijan","2011M04",103.9
"Azerbaijan","2011M05",104.6
"Azerbaijan","2011M06",96.3
"Azerbaijan","2011M07",98.0
"Azerbaijan","2011M08",102.1
"Azerbaijan","2011M09",84.7
"Azerbaijan","2011M10",86.9
"Azerbaijan","2011M11",81.6
"Azerbaijan","2011M12",87.0
"Azerbaijan","2012M01",100.8
"Azerbaijan","2012M02",92.8
"Azerbaijan","2012M03",100.8
"Azerbaijan","2012M04",94.7
"Azerbaijan","2012M05",101.2
"Azerbaijan","2012M06",93.9
"Azerbaijan","2012M07",96.9
"Azerbaijan","2012M08",96.4
"Azerbaijan","2012M09",82.1
"Azerbaijan","2012M10",80.5
"Azerbaijan","2012M11",84.6
"Azerbaijan","2012M12",94.2
"Azerbaijan","2013M01",100.9
"Azerbaijan","2013M02",92.0
"Azerbaijan","2013M03",96.3
"Azerbaijan","2013M04",97.0
"Azerbaijan","2013M05",102.9
"Azerbaijan","2013M06",96.9
"Azerbaijan","2013M07",97.4
"Azerbaijan","2013M08",98.2
"Azerbaijan","2013M09",85.8
"Azerbaijan","2013M10",86.8
"Azerbaijan","2013M11",86.9
"Azerbaijan","2013M12",96.7
"Azerbaijan","2014M01",96.5
"Azerbaijan","2014M02",88.5
"Azerbaijan","2014M03",96.2
"Azerbaijan","2014M04",95.7
"Azerbaijan","2014M05",99.9
"Azerbaijan","2014M06",93.2
"Azerbaijan","2014M07",99.0
"Azerbaijan","2014M08",99.9
"Azerbaijan","2014M09",90.5
"Azerbaijan","2014M10",88.2
"Azerbaijan","2014M11",74.2
"Azerbaijan","2014M12",85.3
"Azerbaijan","2015M01",86.8
"Azerbaijan","2015M02",81.0
"Azerbaijan","2015M03",91.3
"Azerbaijan","2015M04",87.6
"Azerbaijan","2015M05",91.7
"Azerbaijan","2015M06",86.4
"Azerbaijan","2015M07",89.3
"Azerbaijan","2015M08",83.2
"Azerbaijan","2015M09",80.9
"Azerbaijan","2015M10",80.6
"Azerbaijan","2015M11",82.5
"Azerbaijan","2015M12",82.5
"Azerbaijan","2016M01",84.1
"Azerbaijan","2016M02",83.4
"Azerbaijan","2016M03",89.9
"Azerbaijan","2016M04",85.5
"Azerbaijan","2016M05",92.7
"Azerbaijan","2016M06",92.0
"Azerbaijan","2016M07",92.2
"Azerbaijan","2016M08",85.0
"Azerbaijan","2016M09",77.6
"Azerbaijan","2016M10",78.2
"Azerbaijan","2016M11",78.6
"Azerbaijan","2016M12",85.0
"Azerbaijan","2017M01",86.0
"Azerbaijan","2017M02",77.4
"Azerbaijan","2017M03",79.7
"Azerbaijan","2017M04",83.2
"Azerbaijan","2017M05",90.4
"Azerbaijan","2017M06",88.4
"Azerbaijan","2017M07",87.1
"Azerbaijan","2017M08",77.5
"Azerbaijan","2017M09",78.7
"Azerbaijan","2017M10",80.4
"Azerbaijan","2017M11",82.8
"Azerbaijan","2017M12",85.0
"Azerbaijan","2018M01",87.2
"Azerbaijan","2018M02",78.4
"Azerbaijan","2018M03",82.2
"Azerbaijan","2018M04",81.2
"Azerbaijan","2018M05",90.0
"Azerbaijan","2018M06",90.5
"Azerbaijan","2018M07",86.4
"Azerbaijan","2018M08",86.0
"Azerbaijan","2018M09",80.9
"Azerbaijan","2018M10",77.1
"Azerbaijan","2018M11",82.4
"Azerbaijan","2018M12",85.5
"Azerbaijan","2019M01",89.3
"Azerbaijan","2019M02",82.2
"Azerbaijan","2019M03",84.8
"Azerbaijan","2019M04",76.9
"Azerbaijan","2019M05",90.8
"Azerbaijan","2019M06",90.1
"Azerbaijan","2019M07",89.5
"Azerbaijan","2019M08",85.7
"Azerbaijan","2019M09",78.8
"Azerbaijan","2019M10",76.1
"Azerbaijan","2019M11",83.3
"Azerbaijan","2019M12",92.7
"Azerbaijan","2020M01",91.2
"Azerbaijan","2020M02",83.0
"Azerbaijan","2020M03",85.4
"Azerbaijan","2020M04",79.2
"Azerbaijan","2020M05",87.1
"Azerbaijan","2020M06",80.8
"Azerbaijan","2020M07",80.9
"Azerbaijan","2020M08",80.7
"Azerbaijan","2020M09",65.4
"Azerbaijan","2020M10",72.5
"Azerbaijan","2020M11",77.6
"Azerbaijan","2020M12",85.4
"Azerbaijan","2021M01",88.0
"Azerbaijan","2021M02",79.7
"Azerbaijan","2021M03",82.4
"Azerbaijan","2021M04",76.2
"Azerbaijan","2021M05",85.2
"Azerbaijan","2021M06",84.5
"Azerbaijan","2021M07",84.0
"Azerbaijan","2021M08",81.3
"Azerbaijan","2021M09",75.1
"Azerbaijan","2021M10",73.0
"Azerbaijan","2021M11",80.0
"Azerbaijan","2021M12",88.5
"Azerbaijan","2022M01",88.7
"Azerbaijan","2022M02",79.6
"Azerbaijan","2022M03",76.5
"Azerbaijan","2022M04",68.0
"Azerbaijan","2022M05",77.4
"Azerbaijan","2022M06",71.6
"Azerbaijan","2022M07",76.9
"Azerbaijan","2022M08",73.2
"Azerbaijan","2022M09",69.8
"Azerbaijan","2022M10",70.8
"Azerbaijan","2022M11",74.1
"Azerbaijan","2022M12",86.9
"Azerbaijan","2023M01",87.5
"Azerbaijan","2023M02",78.7
"Azerbaijan","2023M03",73.2
"Azerbaijan","2023M04",68.4
"Azerbaijan","2023M05",77.3
"Azerbaijan","2023M06",71.9
"Azerbaijan","2023M07",75.2
"Azerbaijan","2023M08",76.7
"Azerbaijan","2023M09",66.0
"Azerbaijan","2023M10",65.9
"Azerbaijan","2023M11",76.7
"Azerbaijan","2023M12",84.4
"Azerbaijan","2024M01",85.3
"Azerbaijan","2024M02",79.4
"Azerbaijan","2024M03",74.5
"Azerbaijan","2024M04",67.4
"Azerbaijan","2024M05",76.3
"Azerbaijan","2024M06",73.7
"Azerbaijan","2024M07",79.4
"Azerbaijan","2024M08",71.4
"Azerbaijan","2024M09",71.4
"Azerbaijan","2024M10",73.2
"Azerbaijan","2024M11",69.2
"Azerbaijan","2024M12",85.2
"Belarus","2000M01",39.6
"Belarus","2000M02",42.3
"Belarus","2000M03",47.2
"Belarus","2000M04",42.0
"Belarus","2000M05",43.6
"Belarus","2000M06",43.3
"Belarus","2000M07",42.0
"Belarus","2000M08",46.8
"Belarus","2000M09",43.0
"Belarus","2000M10",44.3
"Belarus","2000M11",42.7
"Belarus","2000M12",43.6
"Belarus","2001M01",43.3
"Belarus","2001M02",43.9
"Belarus","2001M03",49.4
"Belarus","2001M04",45.1
"Belarus","2001M05",46.8
"Belarus","2001M06",46.2
"Belarus","2001M07",45.2
"Belarus","2001M08",48.5
"Belarus","2001M09",45.0
"Belarus","2001M10",45.5
"Belarus","2001M11",47.7
"Belarus","2001M12",48.9
"Belarus","2002M01",45.5
"Belarus","2002M02",45.4
"Belarus","2002M03",51.2
"Belarus","2002M04",48.8
"Belarus","2002M05",50.4
"Belarus","2002M06",50.0
"Belarus","2002M07",46.4
"Belarus","2002M08",50.0
"Belarus","2002M09",51.2
"Belarus","2002M10",49.7
"Belarus","2002M11",52.1
"Belarus","2002M12",52.7
"Belarus","2003M01",50.1
"Belarus","2003M02",49.7
"Belarus","2003M03",56.3
"Belarus","2003M04",52.8
"Belarus","2003M05",51.6
"Belarus","2003M06",55.3
"Belarus","2003M07",52.6
"Belarus","2003M08",54.8
"Belarus","2003M09",53.0
"Belarus","2003M10",53.5
"Belarus","2003M11",55.1
"Belarus","2003M12",56.0
"Belarus","2004M01",56.9
"Belarus","2004M02",59.2
"Belarus","2004M03",63.8
"Belarus","2004M04",60.9
"Belarus","2004M05",61.9
"Belarus","2004M06",63.1
"Belarus","2004M07",62.4
"Belarus","2004M08",63.5
"Belarus","2004M09",64.2
"Belarus","2004M10",65.1
"Belarus","2004M11",62.2
"Belarus","2004M12",63.3
"Belarus","2005M01",65.5
"Belarus","2005M02",64.5
"Belarus","2005M03",71.4
"Belarus","2005M04",67.7
"Belarus","2005M05",68.2
"Belarus","2005M06",70.2
"Belarus","2005M07",67.0
"Belarus","2005M08",70.9
"Belarus","2005M09",72.8
"Belarus","2005M10",70.4
"Belarus","2005M11",73.2
"Belarus","2005M12",73.6
"Belarus","2006M01",67.9
"Belarus","2006M02",69.3
"Belarus","2006M03",70.3
"Belarus","2006M04",69.5
"Belarus","2006M05",73.6
"Belarus","2006M06",77.3
"Belarus","2006M07",77.3
"Belarus","2006M08",80.6
"Belarus","2006M09",80.1
"Belarus","2006M10",83.2
"Belarus","2006M11",82.1
"Belarus","2006M12",77.3
"Belarus","2007M01",73.6
"Belarus","2007M02",73.9
"Belarus","2007M03",73.3
"Belarus","2007M04",76.5
"Belarus","2007M05",82.7
"Belarus","2007M06",84.1
"Belarus","2007M07",84.4
"Belarus","2007M08",87.4
"Belarus","2007M09",86.9
"Belarus","2007M10",90.4
"Belarus","2007M11",89.4
"Belarus","2007M12",85.3
"Belarus","2008M01",83.8
"Belarus","2008M02",85.2
"Belarus","2008M03",85.4
"Belarus","2008M04",87.0
"Belarus","2008M05",91.8
"Belarus","2008M06",93.8
"Belarus","2008M07",97.5
"Belarus","2008M08",96.7
"Belarus","2008M09",98.0
"Belarus","2008M10",99.3
"Belarus","2008M11",92.7
"Belarus","2008M12",88.3
"Belarus","2009M01",82.0
"Belarus","2009M02",80.2
"Belarus","2009M03",82.3
"Belarus","2009M04",87.1
"Belarus","2009M05",89.9
"Belarus","2009M06",89.0
"Belarus","2009M07",91.8
"Belarus","2009M08",89.9
"Belarus","2009M09",95.1
"Belarus","2009M10",95.6
"Belarus","2009M11",99.6
"Belarus","2009M12",94.3
"Belarus","2010M01",86.6
"Belarus","2010M02",87.4
"Belarus","2010M03",90.6
"Belarus","2010M04",94.7
"Belarus","2010M05",100.0
"Belarus","2010M06",98.9
"Belarus","2010M07",104.8
"Belarus","2010M08",98.0
"Belarus","2010M09",107.5
"Belarus","2010M10",107.2
"Belarus","2010M11",112.8
"Belarus","2010M12",111.6
"Belarus","2011M01",91.5
"Belarus","2011M02",101.1
"Belarus","2011M03",103.0
"Belarus","2011M04",109.5
"Belarus","2011M05",110.2
"Belarus","2011M06",104.5
"Belarus","2011M07",111.3
"Belarus","2011M08",109.7
"Belarus","2011M09",114.0
"Belarus","2011M10",117.0
"Belarus","2011M11",117.8
"Belarus","2011M12",116.8
"Belarus","2012M01",97.6
"Belarus","2012M02",108.2
"Belarus","2012M03",121.4
"Belarus","2012M04",119.3
"Belarus","2012M05",120.8
"Belarus","2012M06",120.6
"Belarus","2012M07",111.0
"Belarus","2012M08",109.4
"Belarus","2012M09",114.0
"Belarus","2012M10",120.7
"Belarus","2012M11",119.4
"Belarus","2012M12",117.2
"Belarus","2013M01",98.0
"Belarus","2013M02",106.9
"Belarus","2013M03",118.4
"Belarus","2013M04",115.1
"Belarus","2013M05",108.1
"Belarus","2013M06",111.4
"Belarus","2013M07",103.9
"Belarus","2013M08",101.8
"Belarus","2013M09",110.6
"Belarus","2013M10",115.2
"Belarus","2013M11",111.3
"Belarus","2013M12",111.6
"Belarus","2014M01",91.0
"Belarus","2014M02",102.8
"Belarus","2014M03",119.2
"Belarus","2014M04",110.7
"Belarus","2014M05",108.9
"Belarus","2014M06",111.8
"Belarus","2014M07",105.9
"Belarus","2014M08",108.5
"Belarus","2014M09",119.9
"Belarus","2014M10",122.3
"Belarus","2014M11",119.3
"Belarus","2014M12",110.0
"Belarus","2015M01",85.4
"Belarus","2015M02",97.2
"Belarus","2015M03",106.9
"Belarus","2015M04",102.0
"Belarus","2015M05",99.4
"Belarus","2015M06",105.2
"Belarus","2015M07",99.5
"Belarus","2015M08",101.6
"Belarus","2015M09",111.4
"Belarus","2015M10",113.6
"Belarus","2015M11",110.8
"Belarus","2015M12",108.8
"Belarus","2016M01",79.6
"Belarus","2016M02",93.4
"Belarus","2016M03",104.8
"Belarus","2016M04",105.0
"Belarus","2016M05",99.9
"Belarus","2016M06",105.1
"Belarus","2016M07",95.1
"Belarus","2016M08",101.2
"Belarus","2016M09",110.4
"Belarus","2016M10",114.0
"Belarus","2016M11",116.5
"Belarus","2016M12",114.3
"Belarus","2017M01",84.3
"Belarus","2017M02",93.7
"Belarus","2017M03",111.8
"Belarus","2017M04",114.1
"Belarus","2017M05",108.3
"Belarus","2017M06",112.1
"Belarus","2017M07",100.3
"Belarus","2017M08",108.1
"Belarus","2017M09",117.1
"Belarus","2017M10",123.2
"Belarus","2017M11",123.8
"Belarus","2017M12",118.8
"Belarus","2018M01",92.4
"Belarus","2018M02",104.0
"Belarus","2018M03",120.3
"Belarus","2018M04",122.1
