"Price Indices by Country and Month"

"Country","Month","Consumer price index, 2010=100"
"Finland","2019M03",111.9
"Finland","2019M04",112.6
"Finland","2019M05",112.4
"Finland","2019M06",112.4
"Finland","2019M07",112.2
"Finland","2019M08",112.6
"Finland","2019M09",112.6
"Finland","2019M10",112.7
"Finland","2019M11",112.6
"Finland","2019M12",112.8
"Finland","2020M01",112.4
"Finland","2020M02",112.8
"Finland","2020M03",112.6
"Finland","2020M04",112.2
"Finland","2020M05",112.2
"Finland","2020M06",112.4
"Finland","2020M07",112.8
"Finland","2020M08",112.8
"Finland","2020M09",112.8
"Finland","2020M10",112.9
"Finland","2020M11",112.9
"Finland","2020M12",113.0
"Finland","2021M01",113.4
"Finland","2021M02",113.8
"Finland","2021M03",114.1
"Finland","2021M04",114.5
"Finland","2021M05",114.7
"Finland","2021M06",114.6
"Finland","2021M07",115.0
"Finland","2021M08",115.3
"Finland","2021M09",115.6
"Finland","2021M10",116.5
"Finland","2021M11",117.0
"Finland","2021M12",116.9
"Finland","2022M01",118.4
"Finland","2022M02",119.0
"Finland","2022M03",120.7
"Finland","2022M04",121.1
"Finland","2022M05",122.7
"Finland","2022M06",123.6
"Finland","2022M07",124.0
"Finland","2022M08",124.1
"Finland","2022M09",125.0
"Finland","2022M10",126.2
"Finland","2022M11",127.7
"Finland","2022M12",127.6
"Finland","2023M01",128.4
"Finland","2023M02",129.4
"Finland","2023M03",130.3
"Finland","2023M04",130.7
"Finland","2023M05",131.0
"Finland","2023M06",131.3
"Finland","2023M07",132.0
"Finland","2023M08",131.0
"Finland","2023M09",132.0
"Finland","2023M10",132.3
"Finland","2023M11",131.9
"Finland","2023M12",132.2
"Finland","2024M01",132.6
"Finland","2024M02",133.3
"Finland","2024M03",133.1
"Finland","2024M04",133.2
"Finland","2024M05",133.0
"Finland","2024M06",133.0
"Finland","2024M07",133.3
"Finland","2024M08",132.6
"Finland","2024M09",133.0
"Finland","2024M10",133.7
"Finland","2024M11",133.2
"Finland","2024M12",133.2
"France","2000M01",83.6
"France","2000M02",83.7
"France","2000M03",84.1
"France","2000M04",84.1
"France","2000M05",84.2
"France","2000M06",84.5
"France","2000M07",84.3
"France","2000M08",84.5
"France","2000M09",84.9
"France","2000M10",84.8
"France","2000M11",85.0
"France","2000M12",85.0
"France","2001M01",84.6
"France","2001M02",84.8
"France","2001M03",85.2
"France","2001M04",85.6
"France","2001M05",86.2
"France","2001M06",86.2
"France","2001M07",86.0
"France","2001M08",86.0
"France","2001M09",86.2
"France","2001M10",86.2
"France","2001M11",86.0
"France","2001M12",86.1
"France","2002M01",86.5
"France","2002M02",86.6
"France","2002M03",87.0
"France","2002M04",87.3
"France","2002M05",87.4
"France","2002M06",87.4
"France","2002M07",87.4
"France","2002M08",87.6
"France","2002M09",87.8
"France","2002M10",87.9
"France","2002M11",87.9
"France","2002M12",88.1
"France","2003M01",88.2
"France","2003M02",88.8
"France","2003M03",89.2
"France","2003M04",89.1
"France","2003M05",89.0
"France","2003M06",89.1
"France","2003M07",89.0
"France","2003M08",89.3
"France","2003M09",89.6
"France","2003M10",89.8
"France","2003M11",89.9
"France","2003M12",90.0
"France","2004M01",90.0
"France","2004M02",90.4
"France","2004M03",90.7
"France","2004M04",91.0
"France","2004M05",91.3
"France","2004M06",91.3
"France","2004M07",91.2
"France","2004M08",91.4
"France","2004M09",91.5
"France","2004M10",91.7
"France","2004M11",91.8
"France","2004M12",91.8
"France","2005M01",91.4
"France","2005M02",91.9
"France","2005M03",92.5
"France","2005M04",92.7
"France","2005M05",92.7
"France","2005M06",92.8
"France","2005M07",92.7
"France","2005M08",93.1
"France","2005M09",93.4
"France","2005M10",93.4
"France","2005M11",93.2
"France","2005M12",93.3
"France","2006M01",93.2
"France","2006M02",93.6
"France","2006M03",93.8
"France","2006M04",94.2
"France","2006M05",94.6
"France","2006M06",94.6
"France","2006M07",94.5
"France","2006M08",94.8
"France","2006M09",94.6
"France","2006M10",94.4
"France","2006M11",94.5
"France","2006M12",94.7
"France","2007M01",94.4
"France","2007M02",94.6
"France","2007M03",95.0
"France","2007M04",95.4
"France","2007M05",95.7
"France","2007M06",95.8
"France","2007M07",95.5
"France","2007M08",95.9
"France","2007M09",96.0
"France","2007M10",96.3
"France","2007M11",96.8
"France","2007M12",97.2
"France","2008M01",97.0
"France","2008M02",97.3
"France","2008M03",98.0
"France","2008M04",98.3
"France","2008M05",98.8
"France","2008M06",99.2
"France","2008M07",99.0
"France","2008M08",99.0
"France","2008M09",98.9
"France","2008M10",98.8
"France","2008M11",98.4
"France","2008M12",98.1
"France","2009M01",97.7
"France","2009M02",98.1
"France","2009M03",98.3
"France","2009M04",98.4
"France","2009M05",98.6
"France","2009M06",98.7
"France","2009M07",98.3
"France","2009M08",98.8
"France","2009M09",98.5
"France","2009M10",98.6
"France","2009M11",98.8
"France","2009M12",99.0
"France","2010M01",98.8
"France","2010M02",99.4
"France","2010M03",99.8
"France","2010M04",100.1
"France","2010M05",100.2
"France","2010M06",100.2
"France","2010M07",99.9
"France","2010M08",100.2
"France","2010M09",100.1
"France","2010M10",100.2
"France","2010M11",100.3
"France","2010M12",100.8
"France","2011M01",100.5
"France","2011M02",101.0
"France","2011M03",101.8
"France","2011M04",102.2
"France","2011M05",102.2
"France","2011M06",102.3
"France","2011M07",101.9
"France","2011M08",102.4
"France","2011M09",102.3
"France","2011M10",102.6
"France","2011M11",102.8
"France","2011M12",103.3
"France","2012M01",102.9
"France","2012M02",103.3
"France","2012M03",104.2
"France","2012M04",104.3
"France","2012M05",104.3
"France","2012M06",104.3
"France","2012M07",103.8
"France","2012M08",104.5
"France","2012M09",104.3
"France","2012M10",104.5
"France","2012M11",104.3
"France","2012M12",104.6
"France","2013M01",104.1
"France","2013M02",104.4
"France","2013M03",105.2
"France","2013M04",105.0
"France","2013M05",105.1
"France","2013M06",105.3
"France","2013M07",105.0
"France","2013M08",105.4
"France","2013M09",105.2
"France","2013M10",105.0
"France","2013M11",105.0
"France","2013M12",105.4
"France","2014M01",104.8
"France","2014M02",105.4
"France","2014M03",105.8
"France","2014M04",105.8
"France","2014M05",105.8
"France","2014M06",105.8
"France","2014M07",105.4
"France","2014M08",105.9
"France","2014M09",105.5
"France","2014M10",105.5
"France","2014M11",105.4
"France","2014M12",105.4
"France","2015M01",104.4
"France","2015M02",105.1
"France","2015M03",105.8
"France","2015M04",105.9
"France","2015M05",106.1
