"Exchange Rate (XR) by Country, Indicator and Month"

"Country","Month","Exchange Rate, NCU per Euro"
"Armenia","2022M12",417.7674
"Armenia","2023M01",426.3283
"Armenia","2023M02",421.5649
"Armenia","2023M03",415.8422
"Armenia","2023M04",425.2485
"Armenia","2023M05",420.0800
"Armenia","2023M06",419.1525
"Armenia","2023M07",427.4444
"Armenia","2023M08",421.2657
"Armenia","2023M09",413.4001
"Armenia","2023M10",427.0941
"Armenia","2023M11",435.0578
"Armenia","2023M12",440.9887
"Armenia","2024M01",441.6150
"Armenia","2024M02",436.3861
"Armenia","2024M03",435.3316
"Armenia","2024M04",419.4277
"Armenia","2024M05",419.3059
"Armenia","2024M06",417.4976
"Armenia","2024M07",420.8070
"Armenia","2024M08",427.3493
"Armenia","2024M09",430.2236
"Armenia","2024M10",422.2042
"Armenia","2024M11",413.4910
"Armenia","2024M12",415.5352
"Austria","2000M01",1.0000
"Austria","2000M02",1.0000
"Austria","2000M03",1.0000
"Austria","2000M04",1.0000
"Austria","2000M05",1.0000
"Austria","2000M06",1.0000
"Austria","2000M07",1.0000
"Austria","2000M08",1.0000
"Austria","2000M09",1.0000
"Austria","2000M10",1.0000
"Austria","2000M11",1.0000
"Austria","2000M12",1.0000
"Austria","2001M01",1.0000
"Austria","2001M02",1.0000
"Austria","2001M03",1.0000
"Austria","2001M04",1.0000
"Austria","2001M05",1.0000
"Austria","2001M06",1.0000
"Austria","2001M07",1.0000
"Austria","2001M08",1.0000
"Austria","2001M09",1.0000
"Austria","2001M10",1.0000
"Austria","2001M11",1.0000
"Austria","2001M12",1.0000
"Austria","2002M01",1.0000
"Austria","2002M02",1.0000
"Austria","2002M03",1.0000
"Austria","2002M04",1.0000
"Austria","2002M05",1.0000
"Austria","2002M06",1.0000
"Austria","2002M07",1.0000
"Austria","2002M08",1.0000
"Austria","2002M09",1.0000
"Austria","2002M10",1.0000
"Austria","2002M11",1.0000
"Austria","2002M12",1.0000
"Austria","2003M01",1.0000
"Austria","2003M02",1.0000
"Austria","2003M03",1.0000
"Austria","2003M04",1.0000
"Austria","2003M05",1.0000
"Austria","2003M06",1.0000
"Austria","2003M07",1.0000
"Austria","2003M08",1.0000
"Austria","2003M09",1.0000
"Austria","2003M10",1.0000
"Austria","2003M11",1.0000
"Austria","2003M12",1.0000
"Austria","2004M01",1.0000
"Austria","2004M02",1.0000
"Austria","2004M03",1.0000
"Austria","2004M04",1.0000
"Austria","2004M05",1.0000
"Austria","2004M06",1.0000
"Austria","2004M07",1.0000
"Austria","2004M08",1.0000
"Austria","2004M09",1.0000
"Austria","2004M10",1.0000
"Austria","2004M11",1.0000
"Austria","2004M12",1.0000
"Austria","2005M01",1.0000
"Austria","2005M02",1.0000
"Austria","2005M03",1.0000
"Austria","2005M04",1.0000
"Austria","2005M05",1.0000
"Austria","2005M06",1.0000
"Austria","2005M07",1.0000
"Austria","2005M08",1.0000
"Austria","2005M09",1.0000
"Austria","2005M10",1.0000
"Austria","2005M11",1.0000
"Austria","2005M12",1.0000
"Austria","2006M01",1.0000
"Austria","2006M02",1.0000
"Austria","2006M03",1.0000
"Austria","2006M04",1.0000
"Austria","2006M05",1.0000
"Austria","2006M06",1.0000
"Austria","2006M07",1.0000
"Austria","2006M08",1.0000
"Austria","2006M09",1.0000
"Austria","2006M10",1.0000
"Austria","2006M11",1.0000
"Austria","2006M12",1.0000
"Austria","2007M01",1.0000
"Austria","2007M02",1.0000
"Austria","2007M03",1.0000
"Austria","2007M04",1.0000
"Austria","2007M05",1.0000
"Austria","2007M06",1.0000
"Austria","2007M07",1.0000
"Austria","2007M08",1.0000
"Austria","2007M09",1.0000
"Austria","2007M10",1.0000
"Austria","2007M11",1.0000
"Austria","2007M12",1.0000
"Austria","2008M01",1.0000
"Austria","2008M02",1.0000
"Austria","2008M03",1.0000
"Austria","2008M04",1.0000
"Austria","2008M05",1.0000
"Austria","2008M06",1.0000
"Austria","2008M07",1.0000
"Austria","2008M08",1.0000
"Austria","2008M09",1.0000
"Austria","2008M10",1.0000
"Austria","2008M11",1.0000
"Austria","2008M12",1.0000
"Austria","2009M01",1.0000
"Austria","2009M02",1.0000
"Austria","2009M03",1.0000
"Austria","2009M04",1.0000
"Austria","2009M05",1.0000
"Austria","2009M06",1.0000
"Austria","2009M07",1.0000
"Austria","2009M08",1.0000
"Austria","2009M09",1.0000
"Austria","2009M10",1.0000
"Austria","2009M11",1.0000
"Austria","2009M12",1.0000
"Austria","2010M01",1.0000
"Austria","2010M02",1.0000
"Austria","2010M03",1.0000
"Austria","2010M04",1.0000
"Austria","2010M05",1.0000
"Austria","2010M06",1.0000
"Austria","2010M07",1.0000
"Austria","2010M08",1.0000
"Austria","2010M09",1.0000
"Austria","2010M10",1.0000
"Austria","2010M11",1.0000
"Austria","2010M12",1.0000
"Austria","2011M01",1.0000
"Austria","2011M02",1.0000
"Austria","2011M03",1.0000
"Austria","2011M04",1.0000
"Austria","2011M05",1.0000
"Austria","2011M06",1.0000
"Austria","2011M07",1.0000
"Austria","2011M08",1.0000
"Austria","2011M09",1.0000
"Austria","2011M10",1.0000
"Austria","2011M11",1.0000
"Austria","2011M12",1.0000
"Austria","2012M01",1.0000
"Austria","2012M02",1.0000
"Austria","2012M03",1.0000
"Austria","2012M04",1.0000
"Austria","2012M05",1.0000
"Austria","2012M06",1.0000
"Austria","2012M07",1.0000
"Austria","2012M08",1.0000
"Austria","2012M09",1.0000
"Austria","2012M10",1.0000
"Austria","2012M11",1.0000
"Austria","2012M12",1.0000
"Austria","2013M01",1.0000
"Austria","2013M02",1.0000
"Austria","2013M03",1.0000
"Austria","2013M04",1.0000
"Austria","2013M05",1.0000
"Austria","2013M06",1.0000
"Austria","2013M07",1.0000
"Austria","2013M08",1.0000
"Austria","2013M09",1.0000
"Austria","2013M10",1.0000
"Austria","2013M11",1.0000
"Austria","2013M12",1.0000
"Austria","2014M01",1.0000
"Austria","2014M02",1.0000
"Austria","2014M03",1.0000
"Austria","2014M04",1.0000
"Austria","2014M05",1.0000
"Austria","2014M06",1.0000
"Austria","2014M07",1.0000
"Austria","2014M08",1.0000
"Austria","2014M09",1.0000
"Austria","2014M10",1.0000
"Austria","2014M11",1.0000
"Austria","2014M12",1.0000
"Austria","2015M01",1.0000
"Austria","2015M02",1.0000
"Austria","2015M03",1.0000
"Austria","2015M04",1.0000
"Austria","2015M05",1.0000
"Austria","2015M06",1.0000
"Austria","2015M07",1.0000
"Austria","2015M08",1.0000
"Austria","2015M09",1.0000
"Austria","2015M10",1.0000
"Austria","2015M11",1.0000
"Austria","2015M12",1.0000
"Austria","2016M01",1.0000
"Austria","2016M02",1.0000
"Austria","2016M03",1.0000
"Austria","2016M04",1.0000
"Austria","2016M05",1.0000
"Austria","2016M06",1.0000
"Austria","2016M07",1.0000
"Austria","2016M08",1.0000
"Austria","2016M09",1.0000
"Austria","2016M10",1.0000
"Austria","2016M11",1.0000
"Austria","2016M12",1.0000
"Austria","2017M01",1.0000
"Austria","2017M02",1.0000
"Austria","2017M03",1.0000
"Austria","2017M04",1.0000
"Austria","2017M05",1.0000
"Austria","2017M06",1.0000
"Austria","2017M07",1.0000
"Austria","2017M08",1.0000
"Austria","2017M09",1.0000
"Austria","2017M10",1.0000
"Austria","2017M11",1.0000
"Austria","2017M12",1.0000
"Austria","2018M01",1.0000
"Austria","2018M02",1.0000
"Austria","2018M03",1.0000
"Austria","2018M04",1.0000
"Austria","2018M05",1.0000
"Austria","2018M06",1.0000
"Austria","2018M07",1.0000
"Austria","2018M08",1.0000
"Austria","2018M09",1.0000
"Austria","2018M10",1.0000
"Austria","2018M11",1.0000
"Austria","2018M12",1.0000
"Austria","2019M01",1.0000
"Austria","2019M02",1.0000
"Austria","2019M03",1.0000
"Austria","2019M04",1.0000
"Austria","2019M05",1.0000
"Austria","2019M06",1.0000
"Austria","2019M07",1.0000
"Austria","2019M08",1.0000
"Austria","2019M09",1.0000
"Austria","2019M10",1.0000
"Austria","2019M11",1.0000
"Austria","2019M12",1.0000
"Austria","2020M01",1.0000
"Austria","2020M02",1.0000
"Austria","2020M03",1.0000
"Austria","2020M04",1.0000
"Austria","2020M05",1.0000
"Austria","2020M06",1.0000
"Austria","2020M07",1.0000
"Austria","2020M08",1.0000
"Austria","2020M09",1.0000
"Austria","2020M10",1.0000
"Austria","2020M11",1.0000
"Austria","2020M12",1.0000
"Austria","2021M01",1.0000
"Austria","2021M02",1.0000
"Austria","2021M03",1.0000
"Austria","2021M04",1.0000
"Austria","2021M05",1.0000
"Austria","2021M06",1.0000
"Austria","2021M07",1.0000
"Austria","2021M08",1.0000
"Austria","2021M09",1.0000
"Austria","2021M10",1.0000
"Austria","2021M11",1.0000
"Austria","2021M12",1.0000
"Austria","2022M01",1.0000
"Austria","2022M02",1.0000
"Austria","2022M03",1.0000
"Austria","2022M04",1.0000
"Austria","2022M05",1.0000
"Austria","2022M06",1.0000
"Austria","2022M07",1.0000
"Austria","2022M08",1.0000
"Austria","2022M09",1.0000
"Austria","2022M10",1.0000
"Austria","2022M11",1.0000
"Austria","2022M12",1.0000
"Austria","2023M01",1.0000
"Austria","2023M02",1.0000
"Austria","2023M03",1.0000
"Austria","2023M04",1.0000
"Austria","2023M05",1.0000
"Austria","2023M06",1.0000
"Austria","2023M07",1.0000
"Austria","2023M08",1.0000
"Austria","2023M09",1.0000
"Austria","2023M10",1.0000
"Austria","2023M11",1.0000
"Austria","2023M12",1.0000
"Austria","2024M01",1.0000
"Austria","2024M02",1.0000
"Austria","2024M03",1.0000
"Austria","2024M04",1.0000
"Austria","2024M05",1.0000
"Austria","2024M06",1.0000
"Austria","2024M07",1.0000
"Austria","2024M08",1.0000
"Austria","2024M09",1.0000
"Austria","2024M10",1.0000
"Austria","2024M11",1.0000
"Austria","2024M12",1.0000
"Azerbaijan","2000M01",0.8884
"Azerbaijan","2000M02",0.8644
"Azerbaijan","2000M03",0.8500
"Azerbaijan","2000M04",0.8388
"Azerbaijan","2000M05",0.8054
"Azerbaijan","2000M06",0.8476
"Azerbaijan","2000M07",0.8416
"Azerbaijan","2000M08",0.8140
"Azerbaijan","2000M09",0.7895
"Azerbaijan","2000M10",0.7773
"Azerbaijan","2000M11",0.7800
"Azerbaijan","2000M12",0.8187
"Azerbaijan","2001M01",0.8591
"Azerbaijan","2001M02",0.8449
"Azerbaijan","2001M03",0.8362
"Azerbaijan","2001M04",0.8242
"Azerbaijan","2001M05",0.8087
"Azerbaijan","2001M06",0.7921
"Azerbaijan","2001M07",0.8018
"Azerbaijan","2001M08",0.8423
"Azerbaijan","2001M09",0.8542
"Azerbaijan","2001M10",0.8530
"Azerbaijan","2001M11",0.8420
"Azerbaijan","2001M12",0.8501
"Azerbaijan","2002M01",0.8469
"Azerbaijan","2002M02",0.8364
"Azerbaijan","2002M03",0.8445
"Azerbaijan","2002M04",0.8568
"Azerbaijan","2002M05",0.8900
"Azerbaijan","2002M06",0.9297
"Azerbaijan","2002M07",0.9684
"Azerbaijan","2002M08",0.9569
"Azerbaijan","2002M09",0.9607
"Azerbaijan","2002M10",0.9607
"Azerbaijan","2002M11",0.9800
"Azerbaijan","2002M12",0.9966
"Azerbaijan","2003M01",1.0405
"Azerbaijan","2003M02",1.0550
"Azerbaijan","2003M03",1.0601
"Azerbaijan","2003M04",1.0647
"Azerbaijan","2003M05",1.1383
"Azerbaijan","2003M06",1.1474
"Azerbaijan","2003M07",1.1187
"Azerbaijan","2003M08",1.0947
"Azerbaijan","2003M09",1.1025
"Azerbaijan","2003M10",1.1481
"Azerbaijan","2003M11",1.1499
"Azerbaijan","2003M12",1.2090
"Azerbaijan","2004M01",1.2433
"Azerbaijan","2004M02",1.2486
"Azerbaijan","2004M03",1.2089
"Azerbaijan","2004M04",1.1798
"Azerbaijan","2004M05",1.1802
"Azerbaijan","2004M06",1.1909
"Azerbaijan","2004M07",1.2037
"Azerbaijan","2004M08",1.1938
"Azerbaijan","2004M09",1.1987
"Azerbaijan","2004M10",1.2254
"Azerbaijan","2004M11",1.2740
"Azerbaijan","2004M12",1.3147
"Azerbaijan","2005M01",1.2863
"Azerbaijan","2005M02",1.2749
"Azerbaijan","2005M03",1.2865
"Azerbaijan","2005M04",1.2428
"Azerbaijan","2005M05",1.2146
"Azerbaijan","2005M06",1.1516
"Azerbaijan","2005M07",1.1316
"Azerbaijan","2005M08",1.1454
"Azerbaijan","2005M09",1.1254
"Azerbaijan","2005M10",1.1040
"Azerbaijan","2005M11",1.0832
"Azerbaijan","2005M12",1.0888
"Azerbaijan","2006M01",1.1101
"Azerbaijan","2006M02",1.0913
"Azerbaijan","2006M03",1.0950
"Azerbaijan","2006M04",1.1120
"Azerbaijan","2006M05",1.1512
"Azerbaijan","2006M06",1.1347
"Azerbaijan","2006M07",1.1308
"Azerbaijan","2006M08",1.1344
"Azerbaijan","2006M09",1.1182
"Azerbaijan","2006M10",1.1025
"Azerbaijan","2006M11",1.1242
"Azerbaijan","2006M12",1.1521
"Azerbaijan","2007M01",1.1326
"Azerbaijan","2007M02",1.1370
"Azerbaijan","2007M03",1.1492
"Azerbaijan","2007M04",1.1699
"Azerbaijan","2007M05",1.1647
"Azerbaijan","2007M06",1.1494
"Azerbaijan","2007M07",1.1724
"Azerbaijan","2007M08",1.1625
"Azerbaijan","2007M09",1.1838
"Azerbaijan","2007M10",1.2096
"Azerbaijan","2007M11",1.2454
"Azerbaijan","2007M12",1.2328
"Azerbaijan","2008M01",1.2442
"Azerbaijan","2008M02",1.2451
"Azerbaijan","2008M03",1.3038
"Azerbaijan","2008M04",1.3076
"Azerbaijan","2008M05",1.2858
"Azerbaijan","2008M06",1.2714
"Azerbaijan","2008M07",1.2739
"Azerbaijan","2008M08",1.2165
"Azerbaijan","2008M09",1.1674
"Azerbaijan","2008M10",1.0790
"Azerbaijan","2008M11",1.0299
"Azerbaijan","2008M12",1.0822
"Azerbaijan","2009M01",1.0637
"Azerbaijan","2009M02",1.0311
"Azerbaijan","2009M03",1.0491
"Azerbaijan","2009M04",1.0595
"Azerbaijan","2009M05",1.0969
"Azerbaijan","2009M06",1.1269
"Azerbaijan","2009M07",1.1330
"Azerbaijan","2009M08",1.1472
"Azerbaijan","2009M09",1.1701
"Azerbaijan","2009M10",1.1901
"Azerbaijan","2009M11",1.1973
"Azerbaijan","2009M12",1.1735
"Azerbaijan","2010M01",1.1461
"Azerbaijan","2010M02",1.0995
"Azerbaijan","2010M03",1.0900
"Azerbaijan","2010M04",1.0771
"Azerbaijan","2010M05",1.0097
"Azerbaijan","2010M06",0.9813
"Azerbaijan","2010M07",1.0263
"Azerbaijan","2010M08",1.0362
"Azerbaijan","2010M09",1.0498
"Azerbaijan","2010M10",1.1141
"Azerbaijan","2010M11",1.0929
"Azerbaijan","2010M12",1.0562
"Azerbaijan","2011M01",1.0655
"Azerbaijan","2011M02",1.0853
"Azerbaijan","2011M03",1.1107
"Azerbaijan","2011M04",1.1438
"Azerbaijan","2011M05",1.1343
"Azerbaijan","2011M06",1.1338
"Azerbaijan","2011M07",1.1220
"Azerbaijan","2011M08",1.1281
"Azerbaijan","2011M09",1.0833
"Azerbaijan","2011M10",1.0785
"Azerbaijan","2011M11",1.0663
"Azerbaijan","2011M12",1.0364
"Azerbaijan","2012M01",1.0147
"Azerbaijan","2012M02",1.0398
"Azerbaijan","2012M03",1.0380
"Azerbaijan","2012M04",1.0346
"Azerbaijan","2012M05",1.0052
"Azerbaijan","2012M06",0.9842
"Azerbaijan","2012M07",0.9654
"Azerbaijan","2012M08",0.9738
"Azerbaijan","2012M09",1.0095
"Azerbaijan","2012M10",1.0186
"Azerbaijan","2012M11",1.0068
"Azerbaijan","2012M12",1.0296
"Azerbaijan","2013M01",1.0428
"Azerbaijan","2013M02",1.0482
"Azerbaijan","2013M03",1.0174
"Azerbaijan","2013M04",1.0220
"Azerbaijan","2013M05",1.0186
"Azerbaijan","2013M06",1.0348
"Azerbaijan","2013M07",1.0260
"Azerbaijan","2013M08",1.0441
"Azerbaijan","2013M09",1.0471
"Azerbaijan","2013M10",1.0695
"Azerbaijan","2013M11",1.0583
"Azerbaijan","2013M12",1.0750
"Azerbaijan","2014M01",1.0676
"Azerbaijan","2014M02",1.0714
"Azerbaijan","2014M03",1.0840
"Azerbaijan","2014M04",1.0833
"Azerbaijan","2014M05",1.0772
"Azerbaijan","2014M06",1.0661
"Azerbaijan","2014M07",1.0619
"Azerbaijan","2014M08",1.0443
"Azerbaijan","2014M09",1.0120
"Azerbaijan","2014M10",0.9939
"Azerbaijan","2014M11",0.9783
"Azerbaijan","2014M12",0.9673
"Azerbaijan","2015M01",0.9116
"Azerbaijan","2015M02",0.9552
"Azerbaijan","2015M03",1.1368
"Azerbaijan","2015M04",1.1322
"Azerbaijan","2015M05",1.1688
"Azerbaijan","2015M06",1.1753
"Azerbaijan","2015M07",1.1537
"Azerbaijan","2015M08",1.1681
"Azerbaijan","2015M09",1.1759
"Azerbaijan","2015M10",1.1775
"Azerbaijan","2015M11",1.1278
"Azerbaijan","2015M12",1.3367
"Azerbaijan","2016M01",1.7173
"Azerbaijan","2016M02",1.7442
"Azerbaijan","2016M03",1.7790
"Azerbaijan","2016M04",1.7189
"Azerbaijan","2016M05",1.6990
"Azerbaijan","2016M06",1.7019
"Azerbaijan","2016M07",1.7247
"Azerbaijan","2016M08",1.8075
"Azerbaijan","2016M09",1.8328
"Azerbaijan","2016M10",1.7770
"Azerbaijan","2016M11",1.8272
"Azerbaijan","2016M12",1.8449
"Azerbaijan","2017M01",1.9296
"Azerbaijan","2017M02",1.9014
"Azerbaijan","2017M03",1.8535
"Azerbaijan","2017M04",1.8296
"Azerbaijan","2017M05",1.8822
"Azerbaijan","2017M06",1.9115
"Azerbaijan","2017M07",1.9589
"Azerbaijan","2017M08",2.0080
"Azerbaijan","2017M09",2.0264
"Azerbaijan","2017M10",1.9988
"Azerbaijan","2017M11",1.9958
"Azerbaijan","2017M12",2.0122
"Azerbaijan","2018M01",2.0740
"Azerbaijan","2018M02",2.0992
"Azerbaijan","2018M03",2.0972
"Azerbaijan","2018M04",2.0869
"Azerbaijan","2018M05",2.0080
"Azerbaijan","2018M06",1.9853
"Azerbaijan","2018M07",1.9867
"Azerbaijan","2018M08",1.9633
"Azerbaijan","2018M09",1.9820
"Azerbaijan","2018M10",1.9522
"Azerbaijan","2018M11",1.9323
"Azerbaijan","2018M12",1.9353
"Azerbaijan","2019M01",1.9409
"Azerbaijan","2019M02",1.9296
"Azerbaijan","2019M03",1.9213
"Azerbaijan","2019M04",1.9105
"Azerbaijan","2019M05",1.9014
"Azerbaijan","2019M06",1.9198
"Azerbaijan","2019M07",1.9071
"Azerbaijan","2019M08",1.8914
"Azerbaijan","2019M09",1.8706
"Azerbaijan","2019M10",1.8789
"Azerbaijan","2019M11",1.8787
"Azerbaijan","2019M12",1.8893
"Azerbaijan","2020M01",1.8870
"Azerbaijan","2020M02",1.8539
"Azerbaijan","2020M03",1.8807
"Azerbaijan","2020M04",1.8466
"Azerbaijan","2020M05",1.8533
"Azerbaijan","2020M06",1.9133
"Azerbaijan","2020M07",1.9489
"Azerbaijan","2020M08",2.0109
"Azerbaijan","2020M09",2.0047
"Azerbaijan","2020M10",2.0019
"Azerbaijan","2020M11",2.0126
"Azerbaijan","2020M12",2.0689
"Azerbaijan","2021M01",2.0691
"Azerbaijan","2021M02",2.0566
"Azerbaijan","2021M03",2.0228
"Azerbaijan","2021M04",2.0364
"Azerbaijan","2021M05",2.0649
"Azerbaijan","2021M06",2.0480
"Azerbaijan","2021M07",2.0097
"Azerbaijan","2021M08",2.0012
"Azerbaijan","2021M09",2.0009
"Azerbaijan","2021M10",1.9722
"Azerbaijan","2021M11",1.9404
"Azerbaijan","2021M12",1.9216
"Azerbaijan","2022M01",1.9235
"Azerbaijan","2022M02",1.9281
"Azerbaijan","2022M03",1.8733
"Azerbaijan","2022M04",1.8392
"Azerbaijan","2022M05",1.7984
"Azerbaijan","2022M06",1.7963
"Azerbaijan","2022M07",1.7305
"Azerbaijan","2022M08",1.7219
"Azerbaijan","2022M09",1.6837
"Azerbaijan","2022M10",1.6704
"Azerbaijan","2022M11",1.7342
"Azerbaijan","2022M12",1.8001
"Azerbaijan","2023M01",1.8307
"Azerbaijan","2023M02",1.8215
"Azerbaijan","2023M03",1.8199
"Azerbaijan","2023M04",1.8644
"Azerbaijan","2023M05",1.8474
"Azerbaijan","2023M06",1.8428
"Azerbaijan","2023M07",1.8799
"Azerbaijan","2023M08",1.8545
"Azerbaijan","2023M09",1.8162
"Azerbaijan","2023M10",1.7957
"Azerbaijan","2023M11",1.8374
"Azerbaijan","2023M12",1.8535
"Azerbaijan","2024M01",1.8539
"Azerbaijan","2024M02",1.8351
"Azerbaijan","2024M03",1.8482
"Azerbaijan","2024M04",1.8236
"Azerbaijan","2024M05",1.8380
"Azerbaijan","2024M06",1.8289
"Azerbaijan","2024M07",1.8434
"Azerbaijan","2024M08",1.8720
"Azerbaijan","2024M09",1.8880
"Azerbaijan","2024M10",1.8537
"Azerbaijan","2024M11",1.8072
"Azerbaijan","2024M12",1.7814
"Belarus","2000M01",0.0579
"Belarus","2000M02",0.0682
"Belarus","2000M03",0.0680
"Belarus","2000M04",0.0706
"Belarus","2000M05",0.0733
"Belarus","2000M06",0.0774
"Belarus","2000M07",0.0850
"Belarus","2000M08",0.0868
"Belarus","2000M09",0.0884
"Belarus","2000M10",0.0898
"Belarus","2000M11",0.0935
"Belarus","2000M12",0.1044
"Belarus","2001M01",0.1128
"Belarus","2001M02",0.1133
"Belarus","2001M03",0.1160
"Belarus","2001M04",0.1178
"Belarus","2001M05",0.1185
"Belarus","2001M06",0.1179
"Belarus","2001M07",0.1204
"Belarus","2001M08",0.1303
"Belarus","2001M09",0.1340
"Belarus","2001M10",0.1355
"Belarus","2001M11",0.1360
"Belarus","2001M12",0.1402
"Belarus","2002M01",0.1441
"Belarus","2002M02",0.1448
"Belarus","2002M03",0.1484
"Belarus","2002M04",0.1539
"Belarus","2002M05",0.1615
"Belarus","2002M06",0.1711
"Belarus","2002M07",0.1805
